Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
15.0,55,1.5,32.0,partly cloudy,1009.01,2,Autumn,5.5,inland,Cloudy
-7.0,63,0.0,73.0,partly cloudy,985.62,1,Winter,4.0,mountain,Snowy
17.0,97,18.5,68.0,overcast,1008.74,0,Winter,5.0,inland,Rainy
26.0,74,12.0,13.0,overcast,1010.7,1,Spring,7.0,coastal,Cloudy
2.0,67,16.0,59.0,overcast,996.25,0,Winter,1.5,mountain,Snowy
31.0,87,6.5,89.0,overcast,997.42,1,Winter,3.5,coastal,Rainy
21.0,85,13.0,77.0,overcast,994.52,2,Winter,1.5,coastal,Rainy
3.0,70,10.5,74.0,overcast,991.1,1,Winter,3.0,inland,Snowy
-9.0,69,19.5,76.0,overcast,995.21,0,Winter,3.0,inland,Snowy
3.0,72,9.0,53.0,overcast,986.93,1,Winter,1.5,inland,Snowy
-2.0,65,8.0,51.0,partly cloudy,982.0,1,Winter,4.5,inland,Snowy
14.0,60,11.0,91.0,partly cloudy,1005.43,0,Winter,4.0,inland,Rainy
27.0,25,9.0,4.0,clear,1010.7,11,Spring,7.5,coastal,Sunny
14.0,81,8.0,53.0,overcast,1002.44,0,Autumn,1.0,inland,Rainy
-5.0,87,3.5,52.0,overcast,985.21,0,Winter,1.0,inland,Snowy
11.0,63,7.0,13.0,overcast,1009.2,4,Winter,8.0,inland,Cloudy
33.0,54,0.5,3.0,partly cloudy,1012.2,10,Winter,9.5,mountain,Sunny
4.0,99,11.5,84.0,overcast,984.51,0,Winter,1.5,inland,Snowy
14.0,82,14.0,66.0,overcast,993.11,2,Autumn,4.0,inland,Rainy
-3.0,76,2.0,88.0,overcast,995.59,0,Winter,3.0,inland,Snowy
-9.0,76,15.5,59.0,overcast,980.94,1,Winter,4.0,inland,Snowy
14.0,50,13.5,43.0,overcast,1011.2,4,Summer,8.5,inland,Cloudy
32.0,74,18.0,53.0,overcast,1008.11,0,Summer,1.5,mountain,Rainy
23.0,75,12.0,50.0,overcast,1006.07,0,Autumn,4.5,inland,Rainy
35.0,52,0.5,13.0,partly cloudy,1012.64,6,Summer,8.5,coastal,Sunny
25.0,78,9.5,12.0,partly cloudy,1002.12,3,Summer,5.5,inland,Cloudy
15.0,53,10.5,19.0,overcast,1011.26,1,Winter,5.0,inland,Cloudy
-2.0,83,33.0,89.0,overcast,988.92,13,Winter,1.5,mountain,Snowy
20.0,85,33.0,86.0,partly cloudy,997.36,0,Summer,2.5,coastal,Rainy
-9.0,90,2.5,53.0,overcast,985.65,0,Winter,2.0,mountain,Snowy
-2.0,86,15.0,54.0,overcast,992.74,1,Winter,1.5,mountain,Snowy
-4.0,74,7.5,59.0,overcast,987.97,1,Winter,4.0,mountain,Snowy
30.0,94,6.0,73.0,overcast,1004.45,1,Winter,5.0,mountain,Rainy
20.0,51,3.5,34.0,partly cloudy,1001.09,4,Autumn,7.0,inland,Cloudy
16.0,77,8.0,34.0,overcast,1007.74,1,Summer,7.5,coastal,Cloudy
4.0,83,6.0,67.0,overcast,984.43,0,Winter,4.5,inland,Snowy
25.0,53,1.5,11.0,clear,1010.12,10,Summer,5.5,coastal,Sunny
15.0,86,12.0,56.0,overcast,1004.64,2,Autumn,2.0,coastal,Rainy
33.0,98,14.0,93.0,overcast,996.33,2,Summer,4.5,mountain,Rainy
16.0,50,9.0,32.0,partly cloudy,1000.8,1,Autumn,7.5,mountain,Cloudy
18.0,76,14.5,47.0,overcast,1012.41,3,Autumn,8.0,coastal,Cloudy
30.0,71,17.5,73.0,overcast,1000.38,3,Summer,2.5,coastal,Rainy
-6.0,86,1.0,84.0,overcast,989.18,1,Winter,2.0,inland,Snowy
17.0,62,1.5,40.0,overcast,1006.9,1,Winter,7.5,inland,Cloudy
-10.0,90,11.5,99.0,partly cloudy,988.71,1,Winter,2.0,mountain,Snowy
24.0,67,4.5,9.0,partly cloudy,1012.05,11,Winter,8.5,inland,Sunny
28.0,55,12.0,30.0,partly cloudy,1012.01,2,Winter,6.0,mountain,Cloudy
37.0,29,6.0,17.0,clear,1011.63,5,Winter,7.5,mountain,Sunny
24.0,82,8.5,56.0,partly cloudy,1004.92,1,Winter,1.5,coastal,Rainy
1.0,98,2.0,81.0,overcast,980.59,0,Winter,2.0,inland,Snowy
26.0,66,0.5,17.0,clear,1010.85,10,Spring,8.5,coastal,Sunny
42.0,62,10.0,13.0,clear,1012.58,11,Summer,6.5,coastal,Sunny
10.0,73,9.0,16.0,overcast,1012.46,2,Summer,8.5,coastal,Cloudy
-6.0,75,1.0,87.0,overcast,987.57,0,Winter,3.5,inland,Snowy
-9.0,78,12.5,84.0,overcast,999.78,1,Winter,3.0,inland,Snowy
34.0,51,9.0,40.0,overcast,1009.21,4,Spring,6.0,coastal,Cloudy
-5.0,78,13.0,57.0,overcast,985.88,1,Winter,3.5,inland,Snowy
26.0,69,5.5,46.0,partly cloudy,1008.66,2,Summer,9.0,mountain,Cloudy
3.0,76,19.0,96.0,overcast,982.05,1,Winter,3.0,mountain,Snowy
17.0,76,4.0,39.0,partly cloudy,1010.02,4,Autumn,6.5,coastal,Cloudy
18.0,91,18.0,91.0,partly cloudy,1000.55,1,Autumn,2.5,coastal,Rainy
-10.0,93,18.0,63.0,partly cloudy,994.99,0,Winter,5.0,inland,Snowy
-7.0,79,13.0,86.0,overcast,989.76,0,Winter,1.5,mountain,Snowy
0.0,76,12.0,54.0,partly cloudy,993.54,1,Winter,1.5,mountain,Snowy
3.0,78,16.0,60.0,overcast,999.94,1,Winter,3.0,mountain,Snowy
13.0,96,18.5,59.0,overcast,1002.55,0,Summer,3.5,mountain,Rainy
16.0,68,17.0,96.0,overcast,1006.29,0,Spring,1.5,coastal,Rainy
38.0,21,0.0,14.0,cloudy,960.81,2,Autumn,6.0,mountain,Snowy
19.0,51,1.5,27.0,partly cloudy,1004.85,3,Spring,6.5,mountain,Cloudy
-9.0,84,15.5,65.0,overcast,992.85,1,Winter,4.5,mountain,Snowy
-7.0,93,11.5,79.0,overcast,993.93,0,Winter,3.5,inland,Snowy
-3.0,82,0.0,65.0,overcast,991.66,0,Winter,1.5,inland,Snowy
15.0,72,8.5,78.0,overcast,1010.21,0,Winter,3.5,mountain,Rainy
-7.0,73,22.0,77.0,overcast,985.01,13,Winter,2.0,inland,Snowy
4.0,90,17.5,53.0,overcast,985.0,1,Winter,2.0,inland,Snowy
32.0,65,18.5,81.0,overcast,1009.67,2,Spring,5.0,inland,Rainy
44.0,53,3.5,10.0,clear,1012.05,11,Winter,8.5,inland,Sunny
31.0,56,1.5,15.0,partly cloudy,1007.09,2,Spring,7.5,inland,Cloudy
-13.0,39,14.5,17.0,partly cloudy,970.48,3,Summer,9.0,inland,Rainy
31.0,56,4.0,10.0,partly cloudy,1005.17,4,Winter,7.0,mountain,Cloudy
31.0,73,14.0,83.0,overcast,996.35,2,Autumn,3.0,mountain,Rainy
21.0,81,7.5,98.0,overcast,1008.43,0,Winter,1.5,coastal,Rainy
-4.0,94,25.0,85.0,overcast,988.57,1,Winter,0.5,inland,Snowy
27.0,78,7.0,42.0,partly cloudy,1006.6,2,Autumn,7.0,inland,Cloudy
12.0,68,5.5,26.0,overcast,1009.16,3,Spring,8.5,coastal,Cloudy
16.0,98,17.0,97.0,partly cloudy,998.88,0,Winter,2.5,coastal,Rainy
-1.0,85,14.0,53.0,overcast,997.97,0,Winter,2.0,mountain,Snowy
32.0,53,9.0,17.0,overcast,1004.99,1,Winter,7.5,mountain,Cloudy
-6.0,73,6.0,69.0,overcast,993.65,1,Winter,1.5,mountain,Snowy
35.0,39,3.5,4.0,clear,1012.37,6,Spring,9.5,coastal,Sunny
29.0,80,16.0,65.0,overcast,1000.21,0,Winter,1.5,mountain,Rainy
21.0,62,11.0,80.0,cloudy,979.58,7,Winter,11.5,inland,Sunny
21.0,60,14.0,88.0,overcast,999.68,2,Winter,2.0,inland,Rainy
18.0,78,11.0,53.0,overcast,999.15,0,Winter,4.5,coastal,Rainy
12.0,69,9.0,28.0,partly cloudy,1000.76,3,Winter,5.5,mountain,Cloudy
-9.0,66,5.0,51.0,overcast,982.84,0,Winter,4.0,inland,Snowy
14.0,66,6.5,88.0,partly cloudy,1004.14,2,Spring,2.5,mountain,Rainy
25.0,67,9.0,12.0,overcast,1011.46,3,Spring,8.0,mountain,Cloudy
-2.0,87,11.0,67.0,partly cloudy,985.04,0,Winter,3.0,mountain,Snowy
19.0,95,17.5,53.0,overcast,1001.25,2,Spring,3.0,mountain,Rainy
25.0,91,12.0,61.0,overcast,1004.76,1,Spring,2.0,coastal,Rainy
33.0,86,9.5,69.0,overcast,1000.28,1,Spring,3.5,mountain,Rainy
21.0,96,34.5,86.0,partly cloudy,1001.73,2,Spring,2.5,inland,Cloudy
33.0,67,11.5,39.0,overcast,1010.52,1,Summer,6.0,coastal,Cloudy
-8.0,86,11.0,93.0,overcast,997.5,1,Winter,2.0,inland,Snowy
23.0,65,16.0,54.0,overcast,1007.22,0,Autumn,2.0,inland,Rainy
31.0,95,11.0,90.0,partly cloudy,1010.61,1,Autumn,7.0,mountain,Cloudy
29.0,90,5.5,72.0,partly cloudy,991.74,3,Winter,4.0,inland,Rainy
-8.0,71,10.0,91.0,overcast,998.32,0,Winter,1.5,mountain,Snowy
29.0,94,12.0,57.0,partly cloudy,1002.82,1,Autumn,2.5,coastal,Rainy
33.0,66,8.0,70.0,overcast,1006.37,1,Summer,2.5,coastal,Rainy
25.0,71,17.5,80.0,partly cloudy,998.12,2,Winter,2.0,coastal,Rainy
15.0,72,7.0,62.0,overcast,1008.17,0,Summer,3.0,inland,Rainy
11.0,88,15.5,82.0,overcast,992.52,0,Spring,3.0,mountain,Rainy
-3.0,96,1.5,73.0,overcast,999.89,1,Winter,2.5,inland,Snowy
28.0,66,13.5,99.0,overcast,1008.1,0,Autumn,5.0,inland,Rainy
17.0,51,10.5,21.0,overcast,1006.16,2,Summer,8.0,inland,Cloudy
32.0,74,9.5,39.0,partly cloudy,1003.85,2,Autumn,6.0,inland,Cloudy
-8.0,65,9.5,62.0,overcast,989.99,0,Winter,4.0,inland,Snowy
38.0,48,3.5,5.0,clear,1012.26,5,Autumn,9.5,mountain,Sunny
21.0,58,0.5,12.0,partly cloudy,1012.28,4,Summer,6.5,mountain,Cloudy
33.0,92,6.5,76.0,overcast,993.69,3,Spring,2.5,inland,Rainy
34.0,62,4.5,14.0,overcast,954.37,1,Winter,1.5,coastal,Sunny
16.0,88,6.0,78.0,overcast,998.52,1,Summer,4.0,coastal,Rainy
-2.0,97,13.0,95.0,overcast,999.59,0,Winter,4.5,inland,Snowy
-22.0,96,37.0,84.0,overcast,992.06,10,Winter,0.5,mountain,Snowy
18.0,55,6.5,20.0,partly cloudy,1005.98,3,Winter,8.5,mountain,Cloudy
37.0,77,4.5,90.0,partly cloudy,1008.4,12,Winter,4.5,coastal,Cloudy
20.0,68,6.0,30.0,partly cloudy,1003.0,3,Spring,5.0,inland,Cloudy
31.0,83,9.0,59.0,overcast,997.82,3,Summer,4.0,coastal,Rainy
29.0,25,6.5,14.0,clear,1012.12,5,Autumn,7.0,coastal,Sunny
-2.0,65,8.5,54.0,overcast,986.2,0,Winter,3.5,mountain,Snowy
-7.0,79,18.0,52.0,overcast,988.61,1,Winter,5.0,mountain,Snowy
13.0,63,12.5,61.0,partly cloudy,997.41,2,Summer,4.0,inland,Rainy
12.0,52,8.5,31.0,partly cloudy,1010.48,4,Spring,8.5,coastal,Cloudy
33.0,83,18.0,75.0,overcast,1005.72,0,Summer,4.0,coastal,Rainy
30.0,66,11.0,75.0,overcast,993.26,3,Autumn,3.5,mountain,Rainy
-6.0,85,4.5,92.0,overcast,993.68,1,Winter,3.5,inland,Snowy
27.0,43,7.5,5.0,clear,1011.64,8,Summer,8.0,coastal,Sunny
25.0,54,0.0,48.0,overcast,1006.6,3,Spring,8.5,coastal,Cloudy
26.0,91,18.0,57.0,overcast,1012.66,1,Summer,4.5,coastal,Rainy
14.0,62,11.0,28.0,partly cloudy,1001.13,2,Spring,7.0,inland,Cloudy
23.0,74,7.0,26.0,overcast,1007.61,4,Summer,6.5,mountain,Cloudy
1.0,68,8.0,54.0,overcast,996.42,0,Winter,1.0,mountain,Snowy
24.0,78,14.5,96.0,partly cloudy,996.39,1,Summer,2.5,coastal,Rainy
-3.0,84,16.0,99.0,overcast,981.41,1,Winter,2.0,inland,Snowy
28.0,71,6.5,48.0,overcast,1002.74,1,Autumn,8.0,inland,Cloudy
21.0,92,17.5,87.0,overcast,1010.89,3,Winter,2.5,mountain,Rainy
25.0,68,8.0,18.0,partly cloudy,1008.08,4,Summer,6.0,coastal,Cloudy
-10.0,83,19.0,62.0,partly cloudy,997.1,0,Winter,4.5,mountain,Snowy
29.0,74,5.0,41.0,partly cloudy,1000.07,2,Winter,6.0,inland,Cloudy
-2.0,94,14.0,60.0,partly cloudy,991.2,1,Winter,3.0,inland,Snowy
1.0,61,0.5,82.0,partly cloudy,991.39,0,Winter,4.0,mountain,Snowy
28.0,97,10.0,59.0,partly cloudy,1005.44,2,Winter,2.5,mountain,Rainy
-3.0,61,5.0,69.0,overcast,981.12,1,Winter,1.5,mountain,Snowy
-8.0,78,1.5,98.0,partly cloudy,990.41,0,Winter,2.0,mountain,Snowy
26.0,62,9.0,13.0,clear,1012.34,7,Spring,5.5,inland,Sunny
1.0,99,7.5,77.0,partly cloudy,985.59,1,Winter,4.5,inland,Snowy
-12.0,85,14.0,93.0,overcast,991.93,14,Winter,1.5,mountain,Snowy
14.0,65,16.0,95.0,overcast,999.84,1,Autumn,2.0,coastal,Rainy
10.0,96,16.5,66.0,overcast,999.85,2,Summer,2.0,inland,Rainy
2.0,65,1.5,54.0,partly cloudy,998.64,1,Winter,3.5,mountain,Snowy
37.0,63,3.5,45.0,cloudy,965.15,10,Autumn,0.5,inland,Rainy
12.0,94,19.0,56.0,partly cloudy,1003.53,2,Autumn,3.5,coastal,Rainy
30.0,79,10.0,65.0,partly cloudy,992.74,3,Summer,3.0,inland,Rainy
1.0,60,18.5,71.0,partly cloudy,996.93,0,Winter,2.5,inland,Snowy
19.0,74,44.0,83.0,overcast,1010.35,14,Summer,1.0,coastal,Rainy
10.0,71,1.5,23.0,partly cloudy,1009.78,3,Summer,6.0,inland,Cloudy
32.0,96,13.0,97.0,clear,1012.08,4,Winter,7.5,inland,Sunny
9.0,93,14.5,82.0,partly cloudy,1000.24,10,Summer,8.0,inland,Cloudy
-1.0,95,12.5,85.0,overcast,980.72,0,Winter,4.0,inland,Snowy
34.0,88,11.5,76.0,overcast,992.54,0,Summer,4.0,mountain,Rainy
22.0,72,6.0,28.0,overcast,1006.72,3,Winter,8.0,coastal,Cloudy
31.0,55,7.0,19.0,clear,1010.79,8,Summer,10.0,mountain,Sunny
40.0,25,8.5,8.0,clear,1012.12,10,Autumn,5.5,inland,Sunny
13.0,78,3.0,48.0,overcast,1009.76,3,Summer,8.5,mountain,Cloudy
10.0,65,0.0,44.0,overcast,1010.1,1,Winter,8.5,mountain,Cloudy
25.0,74,9.5,16.0,partly cloudy,1004.27,2,Summer,6.5,mountain,Cloudy
0.0,82,7.0,72.0,overcast,987.27,1,Winter,1.5,inland,Snowy
21.0,78,13.5,33.0,overcast,1007.55,1,Summer,5.5,coastal,Cloudy
-6.0,80,1.5,74.0,overcast,999.42,13,Winter,4.5,inland,Snowy
10.0,60,2.5,20.0,overcast,1000.1,1,Winter,8.5,coastal,Cloudy
11.0,93,23.5,92.0,partly cloudy,1012.19,14,Winter,3.5,mountain,Rainy
14.0,92,13.0,98.0,partly cloudy,1005.5,1,Winter,3.5,mountain,Rainy
-9.0,75,4.0,58.0,overcast,984.92,1,Winter,5.0,inland,Snowy
27.0,99,14.5,86.0,overcast,997.3,1,Spring,2.5,coastal,Rainy
31.0,88,15.0,51.0,overcast,995.1,3,Spring,1.5,inland,Rainy
-8.0,78,19.5,92.0,overcast,997.49,0,Winter,4.0,inland,Snowy
33.0,88,19.0,98.0,overcast,998.8,2,Autumn,3.0,mountain,Rainy
11.0,71,3.5,16.0,overcast,1006.58,4,Autumn,5.5,mountain,Cloudy
17.0,66,18.0,63.0,partly cloudy,992.22,1,Winter,2.5,inland,Rainy
17.0,63,4.5,44.0,partly cloudy,1008.97,3,Spring,6.5,coastal,Cloudy
-2.0,74,0.5,37.0,overcast,993.32,2,Winter,4.5,inland,Sunny
14.0,90,18.0,73.0,overcast,991.27,3,Winter,2.0,inland,Rainy
27.0,59,9.5,41.0,overcast,1001.39,4,Spring,8.0,mountain,Cloudy
26.0,82,18.0,54.0,partly cloudy,998.36,1,Autumn,3.0,coastal,Rainy
-7.0,89,1.0,63.0,overcast,993.79,1,Winter,4.0,mountain,Snowy
-3.0,65,4.0,80.0,overcast,980.23,1,Winter,5.0,mountain,Snowy
22.0,63,6.5,58.0,overcast,1007.89,1,Autumn,3.0,mountain,Rainy
19.0,98,11.0,97.0,overcast,1009.3,0,Winter,2.5,mountain,Rainy
33.0,75,9.0,32.0,partly cloudy,1005.74,3,Winter,7.0,mountain,Cloudy
2.0,87,7.0,54.0,overcast,999.53,1,Winter,2.5,inland,Snowy
21.0,94,8.5,74.0,partly cloudy,998.83,0,Winter,5.0,coastal,Rainy
-1.0,71,2.0,86.0,overcast,991.12,0,Winter,4.5,mountain,Snowy
-6.0,93,2.5,89.0,partly cloudy,996.32,1,Winter,2.0,mountain,Snowy
17.0,89,18.0,82.0,overcast,1010.8,0,Summer,3.5,coastal,Rainy
26.0,72,3.0,36.0,partly cloudy,1012.65,2,Winter,8.0,mountain,Cloudy
27.0,62,7.0,44.0,overcast,1006.51,3,Autumn,6.5,inland,Cloudy
25.0,57,4.5,24.0,partly cloudy,1006.4,4,Winter,8.5,coastal,Cloudy
16.0,85,17.5,66.0,partly cloudy,990.29,3,Summer,3.5,inland,Rainy
-10.0,27,3.0,92.0,cloudy,996.43,10,Winter,1.0,coastal,Cloudy
11.0,65,14.5,65.0,overcast,1009.85,3,Autumn,1.5,inland,Rainy
-3.0,81,16.5,88.0,partly cloudy,996.16,1,Winter,3.0,mountain,Snowy
18.0,89,10.5,97.0,partly cloudy,991.64,2,Winter,3.5,mountain,Rainy
22.0,91,7.5,56.0,overcast,1009.16,1,Winter,2.0,coastal,Rainy
23.0,91,16.0,92.0,overcast,1006.15,0,Winter,1.0,inland,Rainy
29.0,33,4.5,4.0,clear,1012.76,8,Spring,10.0,coastal,Sunny
24.0,22,7.0,19.0,partly cloudy,1012.06,9,Spring,5.0,coastal,Sunny
38.0,28,4.5,0.0,clear,1010.21,5,Autumn,5.5,inland,Sunny
25.0,82,5.5,76.0,overcast,996.46,3,Autumn,3.0,coastal,Rainy
-8.0,87,14.5,90.0,overcast,982.07,0,Winter,4.5,mountain,Snowy
15.0,67,14.5,37.0,partly cloudy,1008.8,3,Winter,7.0,coastal,Cloudy
31.0,31,3.5,11.0,clear,1010.47,11,Autumn,7.5,inland,Sunny
30.0,33,8.5,16.0,clear,1010.6,11,Autumn,8.0,mountain,Sunny
-4.0,83,37.5,72.0,partly cloudy,991.22,3,Winter,1.0,inland,Snowy
42.0,100,21.0,93.0,partly cloudy,1002.56,2,Spring,10.5,mountain,Cloudy
17.0,81,13.0,99.0,overcast,1010.5,1,Spring,3.0,coastal,Rainy
23.0,32,0.5,14.0,clear,1010.25,9,Spring,9.0,inland,Sunny
33.0,45,3.5,6.0,clear,1011.39,6,Winter,9.5,coastal,Sunny
26.0,72,10.0,94.0,overcast,1002.88,1,Summer,2.5,coastal,Rainy
32.0,65,1.5,17.0,partly cloudy,1007.14,3,Spring,6.0,coastal,Cloudy
-2.0,83,13.5,87.0,partly cloudy,981.97,0,Winter,1.5,mountain,Snowy
28.0,57,13.0,45.0,partly cloudy,1006.4,3,Summer,8.5,coastal,Cloudy
26.0,65,6.0,28.0,overcast,1001.34,1,Summer,6.0,mountain,Cloudy
14.0,90,7.0,66.0,overcast,1011.74,0,Spring,4.5,mountain,Rainy
33.0,67,14.0,87.0,overcast,998.36,2,Winter,2.5,mountain,Rainy
2.0,87,15.0,70.0,overcast,992.46,0,Winter,2.5,mountain,Snowy
-10.0,68,3.0,66.0,overcast,983.19,0,Winter,3.5,inland,Snowy
34.0,71,10.0,70.0,partly cloudy,1010.73,2,Spring,3.0,inland,Rainy
22.0,97,9.0,83.0,overcast,998.07,3,Winter,3.0,coastal,Rainy
-5.0,88,19.5,71.0,overcast,997.25,0,Winter,3.5,mountain,Snowy
18.0,99,6.0,69.0,overcast,998.88,1,Autumn,3.0,mountain,Rainy
11.0,98,14.0,61.0,overcast,999.12,3,Winter,1.0,mountain,Rainy
3.0,98,5.0,76.0,overcast,989.53,0,Winter,4.5,inland,Snowy
10.0,79,11.0,27.0,partly cloudy,1000.37,4,Winter,6.0,inland,Cloudy
40.0,50,0.0,3.0,clear,1010.07,11,Autumn,9.5,inland,Sunny
1.0,60,2.5,61.0,partly cloudy,995.83,1,Winter,2.5,mountain,Snowy
30.0,72,18.5,72.0,overcast,999.1,0,Autumn,2.0,coastal,Rainy
-9.0,98,10.5,73.0,overcast,989.47,1,Winter,4.5,inland,Snowy
-4.0,93,14.5,50.0,overcast,980.6,0,Winter,3.0,inland,Snowy
3.0,91,3.0,60.0,overcast,993.24,0,Winter,5.0,inland,Snowy
-5.0,86,8.5,80.0,overcast,987.56,1,Winter,4.5,inland,Snowy
31.0,52,7.5,20.0,partly cloudy,1005.64,3,Summer,5.5,coastal,Cloudy
23.0,78,8.0,19.0,partly cloudy,1001.22,2,Winter,7.0,coastal,Cloudy
34.0,61,14.0,64.0,overcast,992.2,0,Summer,4.0,inland,Rainy
14.0,58,10.5,42.0,overcast,1008.41,3,Winter,5.5,mountain,Cloudy
-6.0,85,0.5,72.0,overcast,987.07,0,Winter,3.5,inland,Snowy
-2.0,60,12.5,69.0,partly cloudy,988.85,1,Winter,4.0,inland,Snowy
28.0,61,12.0,51.0,overcast,994.89,3,Winter,4.5,coastal,Rainy
34.0,56,6.5,37.0,overcast,1008.6,1,Summer,9.0,mountain,Cloudy
11.0,63,14.5,26.0,overcast,1004.75,1,Spring,7.0,coastal,Cloudy
-1.0,93,14.0,63.0,overcast,997.11,0,Winter,1.5,mountain,Snowy
16.0,71,15.0,43.0,partly cloudy,1007.61,2,Spring,5.5,coastal,Cloudy
2.0,78,1.0,63.0,overcast,985.11,0,Winter,1.0,inland,Snowy
-5.0,84,13.0,85.0,partly cloudy,987.11,0,Winter,3.5,inland,Snowy
26.0,78,12.5,91.0,partly cloudy,1002.69,0,Winter,3.5,coastal,Rainy
-6.0,82,11.5,51.0,overcast,989.33,1,Winter,3.5,mountain,Snowy
21.0,66,5.5,36.0,overcast,1003.38,4,Summer,8.5,coastal,Cloudy
-10.0,67,14.0,89.0,partly cloudy,992.78,1,Winter,4.0,inland,Snowy
34.0,76,10.5,34.0,partly cloudy,1012.14,1,Winter,6.0,inland,Cloudy
25.0,68,15.0,32.0,partly cloudy,1004.28,3,Summer,7.0,inland,Cloudy
34.0,87,17.5,77.0,overcast,999.71,1,Winter,2.0,mountain,Rainy
-8.0,84,7.5,66.0,partly cloudy,980.09,1,Winter,3.0,mountain,Snowy
24.0,91,21.5,91.0,overcast,1008.4,11,Spring,3.5,mountain,Rainy
-6.0,67,12.0,89.0,overcast,998.75,0,Winter,3.0,mountain,Snowy
43.0,59,1.5,5.0,clear,1012.11,10,Autumn,6.0,coastal,Sunny
-8.0,71,7.5,70.0,overcast,993.57,0,Winter,4.0,inland,Snowy
3.0,71,4.5,81.0,overcast,982.78,1,Winter,2.0,mountain,Snowy
24.0,75,17.5,84.0,overcast,999.76,3,Summer,5.0,mountain,Rainy
27.0,64,6.5,16.0,overcast,1004.15,1,Summer,7.0,mountain,Cloudy
-7.0,67,7.5,89.0,overcast,998.9,0,Winter,4.0,mountain,Snowy
-4.0,78,9.0,58.0,overcast,991.09,1,Winter,2.0,inland,Snowy
30.0,65,12.5,88.0,overcast,996.55,1,Autumn,3.5,inland,Rainy
18.0,52,9.5,48.0,partly cloudy,1005.34,3,Autumn,7.0,inland,Cloudy
11.0,79,12.0,56.0,overcast,1004.1,1,Winter,4.0,mountain,Rainy
-9.0,61,12.5,95.0,overcast,982.7,0,Winter,2.5,mountain,Snowy
16.0,83,11.5,91.0,overcast,1007.83,2,Autumn,1.5,coastal,Rainy
24.0,74,13.5,80.0,overcast,1008.82,0,Autumn,1.0,mountain,Rainy
24.0,57,5.5,17.0,overcast,1007.74,1,Winter,5.0,inland,Cloudy
-2.0,92,1.0,71.0,overcast,998.01,1,Winter,1.5,inland,Snowy
-1.0,79,0.5,60.0,overcast,990.46,1,Winter,3.5,mountain,Snowy
19.0,73,19.0,90.0,overcast,1005.43,0,Summer,1.5,mountain,Rainy
32.0,82,11.0,67.0,overcast,1010.49,0,Summer,4.5,coastal,Rainy
16.0,75,14.5,43.0,partly cloudy,1000.58,1,Spring,5.5,mountain,Cloudy
-10.0,92,17.0,96.0,overcast,982.06,1,Winter,4.5,mountain,Snowy
53.0,86,13.5,91.0,overcast,1007.4,2,Spring,3.0,mountain,Cloudy
30.0,54,7.5,15.0,overcast,1011.24,1,Spring,7.0,coastal,Cloudy
34.0,80,12.5,51.0,overcast,1011.21,0,Summer,3.0,mountain,Rainy
-10.0,75,2.0,57.0,partly cloudy,993.13,1,Winter,5.0,mountain,Snowy
19.0,62,5.5,71.0,overcast,994.52,2,Summer,4.5,coastal,Rainy
-1.0,83,19.5,76.0,overcast,983.94,0,Winter,1.0,mountain,Snowy
-9.0,89,3.5,94.0,overcast,986.09,1,Winter,2.5,inland,Snowy
2.0,100,27.0,82.0,overcast,984.28,12,Winter,3.5,inland,Snowy
25.0,58,15.0,12.0,partly cloudy,1000.72,4,Spring,8.5,coastal,Cloudy
30.0,60,12.0,14.0,overcast,1009.05,1,Autumn,6.0,mountain,Cloudy
1.0,98,19.0,54.0,overcast,997.26,0,Winter,2.5,inland,Snowy
-8.0,86,12.5,68.0,overcast,981.43,1,Winter,1.5,mountain,Snowy
19.0,92,15.5,72.0,overcast,998.75,2,Winter,4.5,inland,Rainy
-10.0,89,41.5,78.0,partly cloudy,986.47,3,Winter,2.5,mountain,Snowy
3.0,89,7.0,82.0,overcast,998.9,1,Winter,3.0,mountain,Snowy
29.0,92,15.0,79.0,overcast,992.23,2,Autumn,3.0,inland,Rainy
10.0,63,8.0,19.0,partly cloudy,1007.31,4,Summer,5.5,mountain,Cloudy
-2.0,79,7.5,75.0,overcast,988.72,0,Winter,3.5,mountain,Snowy
34.0,91,18.0,78.0,partly cloudy,995.17,3,Spring,1.0,mountain,Rainy
21.0,88,14.5,91.0,partly cloudy,993.84,3,Autumn,5.0,coastal,Rainy
17.0,51,8.0,21.0,partly cloudy,1006.15,2,Summer,7.0,coastal,Cloudy
8.0,79,3.5,79.0,partly cloudy,1006.2,9,Winter,3.0,inland,Cloudy
-1.0,66,15.0,56.0,overcast,988.43,0,Winter,1.5,inland,Snowy
29.0,76,7.0,65.0,overcast,1011.84,3,Summer,1.0,inland,Rainy
3.0,91,7.0,98.0,partly cloudy,996.67,1,Winter,5.5,inland,Snowy
-4.0,94,16.0,85.0,overcast,981.71,1,Winter,2.5,inland,Snowy
32.0,82,13.5,71.0,partly cloudy,999.87,0,Summer,3.5,coastal,Rainy
-9.0,78,16.5,54.0,overcast,998.72,1,Winter,2.0,inland,Snowy
21.0,66,0.0,5.0,clear,1012.22,10,Spring,8.5,coastal,Sunny
-1.0,88,8.5,79.0,overcast,986.85,1,Winter,5.0,inland,Snowy
-15.0,84,7.0,76.0,overcast,987.04,0,Winter,3.5,inland,Snowy
